Unnamed: 0,GP,GROUP_VALUE,PTS,REB,AST,STL,BLK,TOV,PLAYER_NAME,Tm,PLAYER_ID,NET_RATING,OREB_PCT,DREB_PCT,USG_PCT,TS_PCT,AST_PCT
719,60,ALL,9.1,3.0,1.7,0.7,0.1,1.2,Josh Green,DAL,1630182.0,2.5,0.037,0.087,0.14,0.645,0.096
721,31,Home,9.1,3.1,1.5,0.7,0.1,1.2,Josh Green,,1630182.0,5.9,0.045,0.085,0.132,0.715,0.086
720,29,Road,9.1,3.0,1.9,0.7,0.1,1.2,Josh Green,,1630182.0,-1.1,0.028,0.09,0.149,0.584,0.105
723,76,ALL,9.8,7.8,3.8,1.2,0.3,1.5,Josh Hart,TOT,1628404.0,5.9,0.06,0.185,0.124,0.622,0.154
722,37,Home,9.7,7.4,3.5,1.4,0.4,1.2,Josh Hart,,1628404.0,8.8,0.064,0.183,0.122,0.646,0.147
724,39,Road,9.8,8.2,4.1,0.9,0.2,1.8,Josh Hart,,1628404.0,3.4,0.057,0.186,0.126,0.6,0.16
725,15,ALL,3.1,1.7,0.3,0.3,0.4,0.2,Josh Minott,MIN,1631169.0,10.4,0.054,0.194,0.176,0.582,0.065
726,5,Home,0.8,0.6,0.2,0.0,0.2,0.0,Josh Minott,,1631169.0,-6.4,0.0,0.214,0.135,0.4,0.077
727,10,Road,4.2,2.2,0.4,0.4,0.5,0.3,Josh Minott,,1631169.0,13.4,0.063,0.191,0.184,0.608,0.063
729,72,ALL,7.3,3.5,1.5,0.8,0.5,0.9,Josh Okogie,PHO,1629006.0,4.9,0.078,0.102,0.174,0.531,0.104
730,36,Home,7.4,3.6,1.5,0.7,0.6,0.9,Josh Okogie,,1629006.0,5.3,0.08,0.105,0.18,0.524,0.109
728,36,Road,7.3,3.4,1.4,0.9,0.4,0.9,Josh Okogie,,1629006.0,4.4,0.075,0.098,0.169,0.538,0.1
731,65,ALL,10.1,2.7,2.7,1.1,0.3,1.3,Josh Richardson,TOT,1626196.0,-5.2,0.026,0.087,0.18,0.555,0.16
732,31,Home,10.2,2.6,2.4,1.0,0.3,1.4,Josh Richardson,,1626196.0,0.6,0.025,0.081,0.182,0.576,0.149
733,34,Road,10.0,2.8,2.9,1.1,0.3,1.2,Josh Richardson,,1626196.0,-10.2,0.027,0.093,0.179,0.536,0.169
736,4,ALL,7.0,3.3,4.5,0.3,0.5,2.8,Joshua Primo,SAS,1630563.0,1.7,0.019,0.113,0.173,0.467,0.237
734,1,Home,10.0,3.0,5.0,0.0,1.0,3.0,Joshua Primo,,1630563.0,-25.8,0.0,0.115,0.239,0.392,0.357
735,3,Road,6.0,3.3,4.3,0.3,0.3,2.7,Joshua Primo,,1630563.0,12.3,0.029,0.113,0.147,0.523,0.21
737,67,ALL,19.3,5.1,7.4,1.2,0.4,2.9,Jrue Holiday,MIL,201950.0,9.2,0.035,0.107,0.244,0.586,0.321
738,35,Home,19.7,4.7,7.1,1.3,0.4,2.7,Jrue Holiday,,201950.0,11.7,0.033,0.102,0.238,0.613,0.306
739,32,Road,18.8,5.5,7.7,1.1,0.4,3.2,Jrue Holiday,,201950.0,6.5,0.037,0.112,0.25,0.557,0.337
740,52,ALL,3.0,2.4,1.3,0.3,0.2,0.7,Juan Toscano-Anderson,TOT,1629308.0,-9.9,0.037,0.128,0.109,0.505,0.122
741,42,ALL,2.9,2.9,0.6,0.4,0.1,0.4,Juancho Hernangomez,TOR,1627823.0,0.5,0.042,0.169,0.092,0.504,0.051
744,17,ALL,9.7,3.5,0.6,0.4,0.3,0.6,Julian Champagnie,TOT,1630577.0,-10.6,0.027,0.147,0.181,0.6,0.043
743,7,Home,10.0,2.7,0.6,0.3,0.0,1.1,Julian Champagnie,,1630577.0,-13.1,0.038,0.118,0.202,0.635,0.043
742,10,Road,9.5,4.1,0.6,0.4,0.5,0.3,Julian Champagnie,,1630577.0,-9.1,0.022,0.162,0.168,0.576,0.044
745,77,ALL,25.1,10.0,4.1,0.6,0.3,2.8,Julius Randle,NYK,203944.0,2.7,0.05,0.226,0.288,0.581,0.184
747,39,Home,23.5,9.7,4.1,0.6,0.3,2.5,Julius Randle,,203944.0,2.4,0.054,0.218,0.278,0.561,0.179
746,38,Road,26.8,10.3,4.1,0.6,0.3,3.2,Julius Randle,,203944.0,3.0,0.046,0.232,0.298,0.601,0.189
748,5,ALL,2.2,1.6,0.8,0.2,0.0,0.0,Justin Champagnie,TOT,1630551.0,-9.5,0.088,0.179,0.188,0.367,0.148
749,46,ALL,4.5,1.2,0.9,0.4,0.4,0.5,Justin Holiday,TOT,203200.0,-9.1,0.007,0.067,0.132,0.494,0.08
751,23,Home,5.4,1.4,0.8,0.7,0.5,0.6,Justin Holiday,,203200.0,-3.5,0.007,0.07,0.146,0.507,0.067
750,23,Road,3.5,1.0,1.0,0.1,0.3,0.4,Justin Holiday,,203200.0,-15.9,0.006,0.064,0.117,0.475,0.098
752,23,ALL,0.9,0.7,0.4,0.2,0.2,0.1,Justin Jackson,BOS,1628382.0,-28.3,0.017,0.119,0.122,0.359,0.145
753,4,ALL,4.3,3.8,1.0,0.5,1.3,1.0,Justin Minaya,POR,1631303.0,-12.0,0.03,0.135,0.123,0.363,0.056
755,1,Home,2.0,4.0,1.0,0.0,1.0,1.0,Justin Minaya,,1631303.0,-62.6,0.0,0.222,0.158,0.118,0.067
754,3,Road,5.0,3.7,1.0,0.7,1.3,1.0,Justin Minaya,,1631303.0,6.1,0.043,0.113,0.111,0.5,0.054
756,29,ALL,6.8,5.0,3.4,1.0,0.4,1.5,Justise Winslow,POR,1626159.0,-2.6,0.062,0.123,0.139,0.466,0.177
757,52,ALL,13.3,9.1,2.9,0.8,0.8,2.3,Jusuf Nurkic,POR,203994.0,0.3,0.084,0.258,0.218,0.589,0.16
759,27,Home,15.1,9.6,2.9,0.9,0.9,2.2,Jusuf Nurkic,,203994.0,4.5,0.088,0.275,0.227,0.63,0.156
758,25,Road,11.4,8.5,2.9,0.7,0.8,2.4,Jusuf Nurkic,,203994.0,-4.2,0.08,0.24,0.208,0.539,0.165
760,41,Home,11.9,5.5,1.5,0.6,0.2,1.0,KJ Martin,,1630231.0,-1.1,0.056,0.138,0.15,0.644,0.078
761,41,Road,13.5,5.5,1.5,0.4,0.5,1.2,KJ Martin,,1630231.0,-14.7,0.048,0.149,0.169,0.628,0.08
762,35,ALL,1.3,1.0,0.4,0.2,0.2,0.2,KZ Okpala,SAC,1629644.0,1.5,0.028,0.102,0.081,0.554,0.065
763,46,ALL,3.4,2.7,0.3,0.4,0.7,0.7,Kai Jones,CHO,1630539.0,-3.1,0.065,0.146,0.121,0.597,0.041
764,29,ALL,20.8,8.1,4.8,0.7,0.6,3.0,Karl-Anthony Towns,MIN,1626157.0,1.8,0.05,0.181,0.25,0.618,0.225
766,15,Home,21.3,7.9,4.9,0.7,0.5,3.1,Karl-Anthony Towns,,1626157.0,-1.4,0.044,0.176,0.249,0.629,0.226
765,14,Road,20.1,8.4,4.7,0.6,0.7,2.9,Karl-Anthony Towns,,1626157.0,5.4,0.057,0.188,0.25,0.606,0.224
768,52,ALL,23.8,6.5,3.9,1.4,0.5,1.7,Kawhi Leonard,LAC,202695.0,6.1,0.034,0.16,0.267,0.623,0.19
767,28,Home,24.3,6.3,4.0,1.5,0.4,1.8,Kawhi Leonard,,202695.0,8.4,0.037,0.158,0.266,0.642,0.191
769,24,Road,23.3,6.7,3.8,1.2,0.7,1.6,Kawhi Leonard,,202695.0,3.4,0.03,0.163,0.268,0.602,0.189
770,80,ALL,12.2,4.6,1.2,0.8,0.5,0.8,Keegan Murray,SAC,1631099.0,1.7,0.038,0.123,0.156,0.597,0.053
771,39,Home,12.9,4.0,1.2,0.7,0.5,0.8,Keegan Murray,,1631099.0,-0.1,0.033,0.109,0.154,0.638,0.053
772,41,Road,11.5,5.2,1.2,0.8,0.5,0.7,Keegan Murray,,1631099.0,3.4,0.043,0.135,0.157,0.559,0.054
774,67,ALL,9.7,3.7,1.5,0.7,0.3,0.8,Keita Bates-Diop,SAS,1628966.0,-8.5,0.042,0.13,0.165,0.609,0.099
773,32,Home,9.0,3.4,1.7,0.8,0.2,0.9,Keita Bates-Diop,,1628966.0,-6.7,0.049,0.121,0.167,0.614,0.114
775,35,Road,10.3,3.9,1.4,0.6,0.4,0.8,Keita Bates-Diop,,1628966.0,-9.9,0.036,0.137,0.163,0.606,0.087
778,63,ALL,22.0,5.0,2.9,0.7,0.2,2.1,Keldon Johnson,SAS,1629640.0,-11.3,0.025,0.133,0.273,0.551,0.137
777,33,Home,23.1,5.6,2.8,0.9,0.2,2.0,Keldon Johnson,,1629640.0,-7.7,0.03,0.138,0.279,0.55,0.128
776,30,Road,20.8,4.5,3.0,0.5,0.2,2.2,Keldon Johnson,,1629640.0,-15.4,0.02,0.128,0.265,0.552,0.147
781,68,ALL,12.5,6.2,3.7,0.9,0.5,2.5,Kelly Olynyk,UTA,203482.0,0.4,0.042,0.164,0.176,0.643,0.173
780,33,Home,11.8,6.3,3.8,1.0,0.4,2.8,Kelly Olynyk,,203482.0,2.0,0.047,0.168,0.187,0.6,0.177
779,35,Road,13.1,6.1,3.7,0.8,0.7,2.2,Kelly Olynyk,,203482.0,-1.0,0.038,0.161,0.165,0.684,0.169
784,48,ALL,20.3,5.2,1.1,1.4,0.4,1.3,Kelly Oubre Jr.,CHO,1626162.0,-7.7,0.038,0.121,0.257,0.534,0.057
782,24,Home,20.1,5.4,1.2,1.2,0.3,1.2,Kelly Oubre Jr.,,1626162.0,-7.4,0.041,0.119,0.257,0.515,0.058
783,24,Road,20.4,5.0,1.1,1.6,0.4,1.4,Kelly Oubre Jr.,,1626162.0,-8.0,0.035,0.123,0.256,0.553,0.055
785,9,ALL,8.0,1.8,2.1,0.2,0.2,0.4,Kemba Walker,DAL,202689.0,-1.9,0.02,0.09,0.215,0.543,0.216
787,6,ALL,1.5,1.0,0.5,0.7,0.0,0.3,Kendall Brown,IND,1631112.0,8.2,0.051,0.089,0.093,0.571,0.091
788,1,Home,2.0,0.0,0.0,1.0,0.0,0.0,Kendall Brown,,1631112.0,16.7,0.0,0.0,0.2,1.0,0.0
786,5,Road,1.4,1.2,0.6,0.6,0.0,0.4,Kendall Brown,,1631112.0,7.5,0.057,0.091,0.088,0.509,0.091
789,70,ALL,7.1,1.6,1.3,0.4,0.1,0.9,Kendrick Nunn,TOT,1629134.0,-2.3,0.015,0.09,0.227,0.53,0.137
790,36,ALL,2.2,1.1,1.6,0.3,0.1,0.5,Kennedy Chandler,MEM,1631113.0,-5.4,0.029,0.103,0.15,0.44,0.278
791,24,ALL,5.0,2.1,0.8,0.2,0.1,0.5,Kenneth Lofton Jr.,MEM,1631254.0,-13.4,0.097,0.198,0.267,0.572,0.198
793,12,Home,2.9,1.2,0.9,0.2,0.1,0.2,Kenneth Lofton Jr.,,1631254.0,-32.7,0.056,0.211,0.263,0.527,0.344
792,12,Road,7.1,3.0,0.8,0.2,0.1,0.8,Kenneth Lofton Jr.,,1631254.0,-4.4,0.113,0.19,0.269,0.593,0.13
796,53,ALL,8.0,4.9,2.0,0.8,0.3,0.6,Kenrich Williams,OKC,1629026.0,4.1,0.075,0.137,0.134,0.585,0.117
795,27,Home,8.4,5.3,2.3,1.0,0.4,0.7,Kenrich Williams,,1629026.0,7.6,0.084,0.138,0.135,0.591,0.124
794,26,Road,7.7,4.5,1.7,0.7,0.2,0.5,Kenrich Williams,,1629026.0,0.1,0.066,0.136,0.133,0.579,0.109
797,76,ALL,10.8,2.7,2.4,1.5,0.5,1.1,Kentavious Caldwell-Pope,DEN,203484.0,9.8,0.016,0.074,0.136,0.598,0.092
798,39,Home,11.1,2.8,2.2,1.6,0.4,1.0,Kentavious Caldwell-Pope,,203484.0,16.1,0.014,0.078,0.137,0.611,0.083
799,37,Road,10.5,2.7,2.7,1.3,0.5,1.3,Kentavious Caldwell-Pope,,203484.0,3.5,0.018,0.069,0.136,0.585,0.101
800,82,ALL,12.7,5.5,1.5,0.5,0.4,1.1,Kenyon Martin Jr.,HOU,,,,,,,
803,16,ALL,1.5,0.5,0.4,0.3,0.1,0.1,Keon Ellis,SAC,1631165.0,-14.3,0.056,0.063,0.124,0.629,0.136
801,7,Home,0.6,0.0,0.1,0.3,0.0,0.0,Keon Ellis,,1631165.0,-35.3,0.0,0.0,0.05,1.064,0.071
802,9,Road,2.2,0.9,0.6,0.3,0.1,0.1,Keon Ellis,,1631165.0,-7.3,0.065,0.08,0.149,0.581,0.167
804,40,ALL,4.7,1.1,1.5,0.5,0.2,1.1,Keon Johnson,POR,1630553.0,-16.2,0.025,0.086,0.237,0.482,0.226
805,23,Home,4.2,0.9,1.5,0.5,0.1,1.0,Keon Johnson,,1630553.0,-21.1,0.019,0.09,0.235,0.519,0.265
806,17,Road,5.5,1.4,1.4,0.5,0.2,1.1,Keon Johnson,,1630553.0,-11.2,0.031,0.082,0.239,0.449,0.186
807,36,ALL,2.8,1.7,0.6,0.4,0.2,0.4,Kessler Edwards,TOT,1630556.0,2.2,0.059,0.102,0.119,0.502,0.073
809,17,Home,2.0,1.2,0.6,0.5,0.2,0.1,Kessler Edwards,,1630556.0,-1.6,0.046,0.097,0.114,0.445,0.092
808,19,Road,3.5,2.1,0.6,0.3,0.2,0.6,Kessler Edwards,,1630556.0,4.5,0.066,0.106,0.122,0.537,0.062
811,47,ALL,29.1,6.7,5.0,0.7,1.4,3.3,Kevin Durant,TOT,201142.0,6.8,0.012,0.166,0.305,0.677,0.228
810,22,Home,28.9,6.3,5.5,1.1,1.5,3.4,Kevin Durant,,201142.0,5.5,0.01,0.158,0.305,0.67,0.25
812,25,Road,29.2,7.0,4.6,0.4,1.4,3.3,Kevin Durant,,201142.0,8.1,0.013,0.173,0.305,0.683,0.209
815,75,ALL,15.2,3.3,2.9,1.1,0.3,1.3,Kevin Huerter,SAC,1628989.0,4.5,0.02,0.1,0.197,0.617,0.137
813,37,Home,17.7,3.5,2.8,1.0,0.2,1.2,Kevin Huerter,,1628989.0,8.2,0.021,0.104,0.201,0.665,0.124
814,38,Road,12.7,3.2,3.1,1.1,0.4,1.4,Kevin Huerter,,1628989.0,0.5,0.019,0.096,0.193,0.562,0.152
816,63,ALL,6.6,2.8,0.5,0.4,0.2,0.8,Kevin Knox II,TOT,1628995.0,-11.4,0.033,0.152,0.175,0.579,0.053
817,32,Home,5.3,2.7,0.7,0.3,0.2,0.7,Kevin Knox II,,1628995.0,-15.5,0.038,0.154,0.164,0.53,0.067
818,31,Road,7.9,2.9,0.4,0.4,0.2,0.9,Kevin Knox II,,1628995.0,-7.7,0.028,0.151,0.187,0.619,0.039
819,62,ALL,8.2,6.4,1.9,0.3,0.2,1.1,Kevin Love,TOT,201567.0,3.9,0.05,0.287,0.185,0.548,0.131
820,31,Home,8.5,6.4,1.7,0.2,0.1,1.2,Kevin Love,,201567.0,4.6,0.05,0.284,0.185,0.584,0.118
821,31,Road,8.0,6.5,2.1,0.4,0.3,1.0,Kevin Love,,201567.0,3.2,0.049,0.289,0.185,0.515,0.144
822,59,ALL,19.2,5.3,5.7,1.4,0.3,3.2,Kevin Porter Jr.,HOU,1629645.0,-8.3,0.036,0.117,0.239,0.565,0.26
823,34,ALL,4.1,2.1,0.5,0.5,0.1,0.6,Kevon Harris,ORL,1630284.0,0.3,0.057,0.092,0.129,0.564,0.049
824,15,Home,4.5,1.8,0.5,0.5,0.1,0.7,Kevon Harris,,1630284.0,2.0,0.069,0.057,0.133,0.564,0.053
825,19,Road,3.8,2.3,0.4,0.5,0.2,0.6,Kevon Harris,,1630284.0,-1.1,0.047,0.123,0.126,0.563,0.047
826,82,ALL,7.0,9.3,2.5,0.6,0.6,0.5,Kevon Looney,GSW,1626172.0,4.4,0.135,0.234,0.104,0.639,0.136
827,41,Home,7.0,9.9,2.8,0.7,0.6,0.4,Kevon Looney,,1626172.0,11.3,0.129,0.252,0.102,0.619,0.145
828,41,Road,7.1,8.6,2.2,0.5,0.6,0.7,Kevon Looney,,1626172.0,-2.9,0.142,0.214,0.106,0.66,0.126
829,20,ALL,2.2,1.3,0.4,0.3,0.3,0.4,Khem Birch,TOR,203920.0,2.8,0.051,0.118,0.113,0.629,0.063
832,33,ALL,15.1,4.2,4.9,0.7,0.2,2.2,Khris Middleton,MIL,203114.0,6.1,0.034,0.122,0.259,0.551,0.288
831,19,Home,14.3,4.7,4.8,0.4,0.2,2.1,Khris Middleton,,203114.0,10.0,0.047,0.129,0.254,0.544,0.278
830,14,Road,16.1,3.6,5.1,1.1,0.1,2.3,Khris Middleton,,203114.0,1.0,0.019,0.112,0.265,0.56,0.301
834,76,ALL,10.3,2.9,6.2,1.4,0.4,2.3,Killian Hayes,DET,1630165.0,-10.9,0.012,0.092,0.201,0.455,0.325
833,38,Home,9.4,2.6,6.5,1.4,0.4,2.5,Killian Hayes,,1630165.0,-8.3,0.013,0.081,0.193,0.445,0.334
835,38,Road,11.3,3.2,5.9,1.4,0.4,2.1,Killian Hayes,,1630165.0,-13.6,0.011,0.102,0.209,0.463,0.315
836,25,ALL,4.6,1.3,0.9,0.4,0.1,0.4,Kira Lewis Jr.,NOP,1630184.0,11.2,0.021,0.109,0.192,0.584,0.137
838,12,Home,3.5,0.9,1.0,0.2,0.1,0.3,Kira Lewis Jr.,,1630184.0,13.3,0.02,0.087,0.185,0.536,0.171
837,13,Road,5.5,1.7,0.8,0.5,0.1,0.5,Kira Lewis Jr.,,1630184.0,9.7,0.023,0.124,0.198,0.616,0.112
840,69,ALL,21.9,4.1,2.4,0.7,0.4,1.8,Klay Thompson,GSW,202691.0,2.9,0.017,0.101,0.256,0.576,0.105
841,36,Home,24.4,4.2,2.5,0.6,0.3,1.8,Klay Thompson,,202691.0,9.3,0.023,0.094,0.268,0.595,0.108
839,33,Road,19.2,4.1,2.2,0.8,0.6,1.8,Klay Thompson,,202691.0,-4.4,0.01,0.109,0.241,0.552,0.101
842,5,ALL,1.0,0.8,1.0,0.0,0.4,0.2,Kobi Simmons,CHO,1628424.0,-34.9,0.036,0.088,0.119,0.363,0.313
844,22,ALL,13.2,4.5,5.6,1.1,0.5,1.6,Kris Dunn,UTA,1627739.0,-4.3,0.015,0.148,0.195,0.606,0.315
843,11,Home,12.6,3.9,6.2,1.1,0.3,1.1,Kris Dunn,,1627739.0,-3.8,0.019,0.117,0.182,0.588,0.347
845,11,Road,13.7,5.2,5.1,1.2,0.6,2.1,Kris Dunn,,1627739.0,-4.8,0.011,0.181,0.208,0.623,0.283
846,65,ALL,23.2,8.4,2.7,0.9,1.5,2.1,Kristaps Porzingis,WAS,204001.0,1.4,0.057,0.194,0.272,0.627,0.125
847,34,Home,24.5,8.0,2.7,0.8,1.5,1.7,Kristaps Porzingis,,204001.0,4.4,0.056,0.191,0.274,0.654,0.126
848,31,Road,21.6,8.8,2.6,1.0,1.6,2.5,Kristaps Porzingis,,204001.0,-1.8,0.059,0.197,0.27,0.595,0.124
851,69,ALL,9.4,5.3,4.9,1.1,0.9,1.5,Kyle Anderson,MIN,203937.0,2.3,0.035,0.152,0.143,0.583,0.225
849,35,Home,9.3,5.0,4.5,0.9,1.0,1.3,Kyle Anderson,,203937.0,4.1,0.036,0.137,0.134,0.606,0.208
850,34,Road,9.4,5.7,5.2,1.4,0.8,1.7,Kyle Anderson,,203937.0,0.3,0.034,0.168,0.153,0.562,0.241
852,64,ALL,21.2,7.2,3.7,0.6,0.5,3.0,Kyle Kuzma,WAS,1628398.0,0.3,0.025,0.172,0.273,0.544,0.164
853,29,Home,22.4,7.8,4.2,0.5,0.2,3.3,Kyle Kuzma,,1628398.0,4.0,0.028,0.187,0.279,0.565,0.18
854,35,Road,20.2,6.7,3.4,0.6,0.6,2.7,Kyle Kuzma,,1628398.0,-2.9,0.023,0.16,0.267,0.527,0.151
855,55,ALL,11.2,4.1,5.1,1.0,0.4,1.9,Kyle Lowry,MIA,200768.0,1.1,0.025,0.112,0.162,0.565,0.233
857,26,Home,11.5,4.3,5.4,1.0,0.2,1.8,Kyle Lowry,,200768.0,2.7,0.022,0.121,0.165,0.573,0.246
856,29,Road,10.9,3.9,4.8,1.0,0.5,1.9,Kyle Lowry,,200768.0,-0.2,0.027,0.105,0.16,0.557,0.221
860,60,ALL,27.1,5.1,5.5,1.1,0.8,2.1,Kyrie Irving,TOT,202681.0,4.7,0.029,0.107,0.286,0.613,0.233
859,30,Home,25.8,5.3,5.7,1.1,0.8,2.4,Kyrie Irving,,202681.0,6.4,0.034,0.105,0.28,0.592,0.237
858,30,Road,28.3,4.9,5.3,1.1,0.7,1.8,Kyrie Irving,,202681.0,2.9,0.024,0.108,0.292,0.635,0.228
861,36,ALL,23.3,6.4,8.4,1.3,0.3,3.6,LaMelo Ball,CHO,1630163.0,-4.7,0.031,0.147,0.289,0.541,0.352
862,17,Home,24.1,6.5,8.8,1.2,0.4,4.0,LaMelo Ball,,1630163.0,-3.3,0.024,0.152,0.286,0.573,0.36
863,19,Road,22.6,6.4,8.2,1.4,0.3,3.2,LaMelo Ball,,1630163.0,-6.1,0.037,0.143,0.292,0.514,0.345
866,62,ALL,5.3,3.3,0.5,0.4,0.3,0.4,Lamar Stevens,CLE,1630205.0,1.2,0.046,0.145,0.136,0.524,0.04
864,31,Home,5.3,3.5,0.6,0.4,0.2,0.5,Lamar Stevens,,1630205.0,-0.2,0.047,0.154,0.135,0.533,0.047
865,31,Road,5.3,3.2,0.5,0.5,0.5,0.3,Lamar Stevens,,1630205.0,2.6,0.046,0.137,0.136,0.515,0.034
867,40,ALL,8.7,1.7,2.3,0.7,0.1,0.9,Landry Shamet,PHO,1629013.0,2.2,0.013,0.07,0.186,0.537,0.167
868,20,Home,8.2,1.5,2.1,0.6,0.2,0.8,Landry Shamet,,1629013.0,1.7,0.019,0.056,0.18,0.514,0.156
869,20,Road,9.0,1.8,2.6,0.7,0.1,1.0,Landry Shamet,,1629013.0,2.8,0.007,0.083,0.191,0.558,0.177
871,65,ALL,6.8,5.4,1.8,0.9,0.6,0.6,Larry Nance Jr.,NOP,1626204.0,6.7,0.081,0.184,0.118,0.649,0.117
872,33,Home,8.0,5.7,1.8,0.8,0.7,0.6,Larry Nance Jr.,,1626204.0,16.1,0.095,0.172,0.123,0.686,0.111
870,32,Road,5.5,5.2,1.8,0.9,0.5,0.7,Larry Nance Jr.,,1626204.0,-4.1,0.066,0.199,0.111,0.601,0.124
873,66,ALL,25.6,8.6,1.9,0.6,0.6,1.9,Lauri Markkanen,UTA,1628374.0,3.8,0.055,0.183,0.259,0.641,0.086
875,33,Home,26.0,8.9,1.9,0.6,0.5,2.0,Lauri Markkanen,,1628374.0,6.5,0.049,0.192,0.254,0.668,0.091
874,33,Road,25.3,8.4,1.8,0.6,0.6,1.8,Lauri Markkanen,,1628374.0,1.0,0.061,0.175,0.265,0.615,0.082
876,55,ALL,28.9,8.3,6.8,0.9,0.6,3.2,LeBron James,LAL,2544.0,4.6,0.033,0.191,0.322,0.583,0.308
877,26,Home,27.7,8.0,7.2,0.8,0.7,2.7,LeBron James,,2544.0,6.3,0.03,0.182,0.314,0.577,0.325
878,29,Road,30.0,8.6,6.5,1.0,0.5,3.7,LeBron James,,2544.0,3.1,0.036,0.199,0.329,0.589,0.294
879,14,ALL,0.4,0.5,0.5,0.2,0.1,0.5,Leandro Bolmaro,UTA,1630195.0,0.7,0.051,0.04,0.155,0.15,0.121
880,4,ALL,2.5,0.8,0.5,0.3,0.0,1.3,Lester Quinones,GSW,1631311.0,14.6,0.071,0.087,0.283,0.654,0.125
881,2,Home,0.5,0.5,0.0,0.0,0.0,1.0,Lester Quinones,,1631311.0,-57.1,0.0,0.125,0.714,0.174,0.0
882,2,Road,4.5,1.0,1.0,0.5,0.0,1.5,Lester Quinones,,1631311.0,29.3,0.083,0.067,0.205,0.945,0.133
884,7,ALL,7.1,1.0,2.0,0.0,0.3,1.7,Lindell Wigginton,MIL,1629623.0,-20.2,0.0,0.077,0.251,0.61,0.264
883,3,Home,9.7,1.7,3.7,0.0,0.3,2.0,Lindell Wigginton,,1629623.0,-15.9,0.0,0.102,0.246,0.57,0.355
885,4,Road,5.2,0.5,0.8,0.0,0.2,1.5,Lindell Wigginton,,1629623.0,-26.0,0.0,0.048,0.259,0.677,0.136
887,41,ALL,5.2,1.8,0.7,0.3,0.3,0.2,Lindy Waters III,OKC,1630322.0,10.5,0.028,0.103,0.148,0.573,0.071
888,20,Home,4.2,1.6,0.6,0.4,0.4,0.2,Lindy Waters III,,1630322.0,21.6,0.023,0.103,0.134,0.557,0.062
886,21,Road,6.2,2.0,0.8,0.3,0.2,0.2,Lindy Waters III,,1630322.0,1.4,0.032,0.103,0.161,0.583,0.079
891,56,ALL,11.7,1.9,1.1,0.5,0.3,0.8,Lonnie Walker IV,LAL,1629022.0,-7.3,0.011,0.069,0.198,0.57,0.071
890,25,Home,13.1,2.0,1.2,0.6,0.3,0.8,Lonnie Walker IV,,1629022.0,-3.9,0.016,0.063,0.205,0.581,0.074
889,31,Road,10.5,1.9,1.1,0.5,0.3,0.8,Lonnie Walker IV,,1629022.0,-10.3,0.006,0.075,0.192,0.56,0.068
892,1,ALL,20.0,4.0,2.0,1.0,0.0,2.0,Louis King,PHI,1629663.0,5.2,0.067,0.074,0.205,0.744,0.091
894,74,ALL,13.7,4.6,2.1,1.0,0.3,1.2,Luguentz Dort,OKC,1629652.0,0.9,0.053,0.092,0.194,0.513,0.09
895,37,Home,15.7,4.5,2.0,1.1,0.3,1.1,Luguentz Dort,,1629652.0,4.5,0.046,0.097,0.198,0.558,0.085
893,37,Road,11.7,4.8,2.2,0.9,0.4,1.4,Luguentz Dort,,1629652.0,-2.8,0.059,0.088,0.189,0.463,0.095
896,66,ALL,32.4,8.6,8.0,1.4,0.5,3.6,Luka Doncic,DAL,1629029.0,2.1,0.024,0.224,0.368,0.609,0.408
897,38,Home,33.9,9.1,7.8,1.2,0.5,3.6,Luka Doncic,,1629029.0,6.0,0.027,0.234,0.374,0.625,0.399
898,28,Road,30.3,8.0,8.2,1.5,0.5,3.5,Luka Doncic,,1629029.0,-3.2,0.019,0.21,0.359,0.587,0.42
901,28,ALL,6.5,2.3,0.6,0.1,0.1,0.5,Luka Garza,MIN,1630568.0,2.0,0.13,0.128,0.245,0.652,0.103
900,15,Home,5.1,2.1,0.6,0.1,0.1,0.5,Luka Garza,,1630568.0,9.3,0.122,0.14,0.233,0.586,0.093
899,13,Road,8.1,2.5,0.7,0.1,0.0,0.5,Luka Garza,,1630568.0,-5.0,0.138,0.117,0.256,0.709,0.115
904,7,ALL,9.9,4.3,2.1,0.9,0.3,1.4,Luka Samanic,UTA,1629677.0,-1.7,0.0,0.161,0.193,0.55,0.115
902,3,Home,14.3,5.0,2.3,1.0,0.0,1.0,Luka Samanic,,1629677.0,7.1,0.0,0.15,0.17,0.702,0.109
903,4,Road,6.5,3.8,2.0,0.8,0.5,1.8,Luka Samanic,,1629677.0,-11.2,0.0,0.174,0.218,0.405,0.121
906,59,ALL,9.3,2.7,1.5,0.5,0.1,0.8,Luke Kennard,TOT,1628379.0,7.3,0.012,0.104,0.144,0.684,0.091
905,26,Home,11.3,2.8,1.5,0.5,0.1,0.7,Luke Kennard,,1628379.0,11.3,0.013,0.103,0.146,0.768,0.084
907,33,Road,7.6,2.6,1.6,0.6,0.1,0.8,Luke Kennard,,1628379.0,3.9,0.01,0.105,0.143,0.606,0.097
908,69,ALL,3.8,2.9,0.8,0.2,0.7,0.4,Luke Kornet,BOS,1628436.0,3.9,0.106,0.125,0.111,0.697,0.093
910,36,Home,3.4,2.8,0.9,0.2,0.7,0.4,Luke Kornet,,1628436.0,12.1,0.096,0.126,0.104,0.649,0.102
